§	ID	Type	Rarity	Name	Description
	KillerAddon_K26TheArtist_Addon_15	Killer Addon	Very Rare	Ink Egg	
	KillerAddon_K26TheArtist_Addon_16	Killer Addon	Very Rare	Matias' Baby Shoes	
	KillerAddon_K26TheArtist_Addon_17	Killer Addon	Very Rare	Severed Hands	
	KillerAddon_K26TheArtist_Addon_18	Killer Addon	Very Rare	Severed Tongue	
	KillerAddon_K26TheArtist_Addon_19	Killer Addon	Ultra Rare	Garden of Rot	
	KillerAddon_K26TheArtist_Addon_20	Killer Addon	Ultra Rare	Iridescent Feather	
	# K27 The Onryo				
	KillerAddon_K27TheOnryo_Addon_01	Killer Addon	Common	Cabin Sign	
	KillerAddon_K27TheOnryo_Addon_02	Killer Addon	Common	Mother's Mirror	
	KillerAddon_K27TheOnryo_Addon_03	Killer Addon	Common	Old Newspaper	
	KillerAddon_K27TheOnryo_Addon_04	Killer Addon	Common	Videotape Copy	
	KillerAddon_K27TheOnryo_Addon_05	Killer Addon	Uncommon	Clump of Hair	
	KillerAddon_K27TheOnryo_Addon_06	Killer Addon	Uncommon	Reiko's Watch	
	KillerAddon_K27TheOnryo_Addon_07	Killer Addon	Uncommon	Sea-Soaked Cloth	
	KillerAddon_K27TheOnryo_Addon_08	Killer Addon	Uncommon	Well Stone	
	KillerAddon_K27TheOnryo_Addon_09	Killer Addon	Uncommon	Yoichi's Fishing Net	
	KillerAddon_K27TheOnryo_Addon_10	Killer Addon	Rare	Bloody Fingernails	
	KillerAddon_K27TheOnryo_Addon_11	Killer Addon	Rare	Mother's Comb	
	KillerAddon_K27TheOnryo_Addon_12	Killer Addon	Rare	Rickety Pinwheel	
	KillerAddon_K27TheOnryo_Addon_13	Killer Addon	Rare	Ring Drawing	
	KillerAddon_K27TheOnryo_Addon_14	Killer Addon	Rare	Well Water	
	KillerAddon_K27TheOnryo_Addon_15	Killer Addon	Very Rare	Distorted Photo	
	KillerAddon_K27TheOnryo_Addon_16	Killer Addon	Very Rare	Tape Editing Deck	
	KillerAddon_K27TheOnryo_Addon_17	Killer Addon	Very Rare	Telephone	
	KillerAddon_K27TheOnryo_Addon_18	Killer Addon	Very Rare	VCR	
	KillerAddon_K27TheOnryo_Addon_19	Killer Addon	Ultra Rare	Iridescent Videotape	
	KillerAddon_K27TheOnryo_Addon_20	Killer Addon	Ultra Rare	Remote Control	
	# K28 The Dredge				
	KillerAddon_K28TheDredge_Addon_01	Killer Addon	Common	Caffeine Tablets	
	KillerAddon_K28TheDredge_Addon_02	Killer Addon	Common	Follower's Cowl	
	KillerAddon_K28TheDredge_Addon_03	Killer Addon	Common	Mortar and Pestle	
	KillerAddon_K28TheDredge_Addon_04	Killer Addon	Common	Wooden Plank	
	KillerAddon_K28TheDredge_Addon_05	Killer Addon	Uncommon	Air Freshener	
	KillerAddon_K28TheDredge_Addon_06	Killer Addon	Uncommon	Burnt Letters	
	KillerAddon_K28TheDredge_Addon_07	Killer Addon	Uncommon	Fallen Shingle	
	KillerAddon_K28TheDredge_Addon_08	Killer Addon	Uncommon	Haddie's Calendar	
	KillerAddon_K28TheDredge_Addon_09	Killer Addon	Uncommon	Malthinker's Skull	
	KillerAddon_K28TheDredge_Addon_10	Killer Addon	Rare	Broken Doll	
	KillerAddon_K28TheDredge_Addon_11	Killer Addon	Rare	Destroyed Pillow	
	KillerAddon_K28TheDredge_Addon_12	Killer Addon	Rare	Ottomarian Writing	
	KillerAddon_K28TheDredge_Addon_13	Killer Addon	Rare	War Helmet	
	KillerAddon_K28TheDredge_Addon_14	Killer Addon	Rare	Worry Stone	
	KillerAddon_K28TheDredge_Addon_15	Killer Addon	Very Rare	Boat Key	
	KillerAddon_K28TheDredge_Addon_16	Killer Addon	Very Rare	Field Recorder	
	KillerAddon_K28TheDredge_Addon_17	Killer Addon	Very Rare	Lavalier Microphone	
	KillerAddon_K28TheDredge_Addon_18	Killer Addon	Very Rare	Tilling Blade	
	KillerAddon_K28TheDredge_Addon_19	Killer Addon	Ultra Rare	Iridescent Wooden Plank	
	KillerAddon_K28TheDredge_Addon_20	Killer Addon	Ultra Rare	Sacrificial Knife	
	# K29 The Mastermind				
	KillerAddon_K29TheMastermind_Addon_01	Killer Addon	Common	Jewel Beetle	
	KillerAddon_K29TheMastermind_Addon_02	Killer Addon	Common	R.P.D. Shoulder Walkie	
	KillerAddon_K29TheMastermind_Addon_03	Killer Addon	Common	Unicorn Medallion	
	KillerAddon_K29TheMastermind_Addon_04	Killer Addon	Common	Uroboros Tendril	
	KillerAddon_K29TheMastermind_Addon_05	Killer Addon	Uncommon	Bullhorn	
	KillerAddon_K29TheMastermind_Addon_06	Killer Addon	Uncommon	Chalice (Gold)	
	KillerAddon_K29TheMastermind_Addon_07	Killer Addon	Uncommon	Leather Gloves	
	KillerAddon_K29TheMastermind_Addon_08	Killer Addon	Uncommon	Lion Medallion	
	KillerAddon_K29TheMastermind_Addon_09	Killer Addon	Uncommon	Loose Crank	
	KillerAddon_K29TheMastermind_Addon_10	Killer Addon	Rare	Egg (Gold)	
	KillerAddon_K29TheMastermind_Addon_11	Killer Addon	Rare	Maiden Medallion	
	KillerAddon_K29TheMastermind_Addon_12	Killer Addon	Rare	Portable Safe	
	KillerAddon_K29TheMastermind_Addon_13	Killer Addon	Rare	Red Herb	
	KillerAddon_K29TheMastermind_Addon_14	Killer Addon	Rare	Video Conference Device	
	KillerAddon_K29TheMastermind_Addon_15	Killer Addon	Very Rare	Dark Sunglasses	
	KillerAddon_K29TheMastermind_Addon_16	Killer Addon	Very Rare	Green Herb	
	KillerAddon_K29TheMastermind_Addon_17	Killer Addon	Very Rare	Helicopter Stick	
	KillerAddon_K29TheMastermind_Addon_18	Killer Addon	Very Rare	Uroboros Virus	
	KillerAddon_K29TheMastermind_Addon_19	Killer Addon	Ultra Rare	Iridescent Uroboros Vial	
	KillerAddon_K29TheMastermind_Addon_20	Killer Addon	Ultra Rare	Lab Photo	
	# K30 The Knight				
	KillerAddon_K30TheKnight_Addon_01	Killer Addon	Common	Gritty Lump	
	KillerAddon_K30TheKnight_Addon_02	Killer Addon	Common	Map of the Realm	
	KillerAddon_K30TheKnight_Addon_03	Killer Addon	Common	Pillaged Mead	
	KillerAddon_K30TheKnight_Addon_04	Killer Addon	Common	Tattered Tabard	
	KillerAddon_K30TheKnight_Addon_05	Killer Addon	Uncommon	Battle Axe Head	
	KillerAddon_K30TheKnight_Addon_06	Killer Addon	Uncommon	Call to Arms	
	KillerAddon_K30TheKnight_Addon_07	Killer Addon	Uncommon	Cold Steel Manacles	
	KillerAddon_K30TheKnight_Addon_08	Killer Addon	Uncommon	Dried Horsemeat	
	KillerAddon_K30TheKnight_Addon_09	Killer Addon	Uncommon	Treated Blade	
	KillerAddon_K30TheKnight_Addon_10	Killer Addon	Rare	Broken Hilt	
	KillerAddon_K30TheKnight_Addon_11	Killer Addon	Rare	Grim Iron Mask	
	KillerAddon_K30TheKnight_Addon_12	Killer Addon	Rare	Ironworker's Tongs	
	KillerAddon_K30TheKnight_Addon_13	Killer Addon	Rare	Sharpened Mount	
	KillerAddon_K30TheKnight_Addon_14	Killer Addon	Rare	Town Watch's Torch	
	KillerAddon_K30TheKnight_Addon_15	Killer Addon	Very Rare	Blacksmith's Hammer	
	KillerAddon_K30TheKnight_Addon_16	Killer Addon	Very Rare	Flint and Steel	
	KillerAddon_K30TheKnight_Addon_17	Killer Addon	Very Rare	Healing Poultice	
	KillerAddon_K30TheKnight_Addon_18	Killer Addon	Very Rare	Jailer's Chimes	
	KillerAddon_K30TheKnight_Addon_19	Killer Addon	Ultra Rare	Iridescent Company Banner	
	KillerAddon_K30TheKnight_Addon_20	Killer Addon	Ultra Rare	Knight's Contract	
	# K31 The Skull Merchant				
	KillerAddon_K31TheSkullMerchant_Addon_01	Killer Addon	Common	Adi Valente Issue 1	
	KillerAddon_K31TheSkullMerchant_Addon_02	Killer Addon	Common	High-Current Upgrade	
	KillerAddon_K31TheSkullMerchant_Addon_03	Killer Addon	Common	High-Power Floodlight	
	KillerAddon_K31TheSkullMerchant_Addon_04	Killer Addon	Common	Ultrasonic Speaker	
	KillerAddon_K31TheSkullMerchant_Addon_05	Killer Addon	Uncommon	Adaptive Lighting	
	KillerAddon_K31TheSkullMerchant_Addon_06	Killer Addon	Uncommon	Low-Power Mode	
	KillerAddon_K31TheSkullMerchant_Addon_07	Killer Addon	Uncommon	Shotgun Speakers	
	KillerAddon_K31TheSkullMerchant_Addon_08	Killer Addon	Uncommon	Stereo Remote Mic	
	KillerAddon_K31TheSkullMerchant_Addon_09	Killer Addon	Uncommon	Supercharge	
	KillerAddon_K31TheSkullMerchant_Addon_10	Killer Addon	Rare	Brown Noise Generator	
	KillerAddon_K31TheSkullMerchant_Addon_11	Killer Addon	Rare	Infrared Upgrade	
	KillerAddon_K31TheSkullMerchant_Addon_12	Killer Addon	Rare	Loose Screw	
	KillerAddon_K31TheSkullMerchant_Addon_13	Killer Addon	Rare	Powdered Glass	
	KillerAddon_K31TheSkullMerchant_Addon_14	Killer Addon	Rare	Vital Targeting Processor	
	KillerAddon_K31TheSkullMerchant_Addon_15	Killer Addon	Very Rare	Advanced Movement Prediction	
	KillerAddon_K31TheSkullMerchant_Addon_16	Killer Addon	Very Rare	Geographical Readout	
	KillerAddon_K31TheSkullMerchant_Addon_17	Killer Addon	Very Rare	Prototype Rotor	
	KillerAddon_K31TheSkullMerchant_Addon_18	Killer Addon	Very Rare	Randomised Strobes	
	KillerAddon_K31TheSkullMerchant_Addon_19	Killer Addon	Ultra Rare	Expired Batteries	
	KillerAddon_K31TheSkullMerchant_Addon_20	Killer Addon	Ultra Rare	Iridescent Unpublished Manuscript	
	# K32 The Singularity				
	KillerAddon_K32TheSingularity_Addon_01	Killer Addon	Common	Broken Security Key	
	KillerAddon_K32TheSingularity_Addon_02	Killer Addon	Common	Diagnostic Tool (Repair)	
	KillerAddon_K32TheSingularity_Addon_03	Killer Addon	Common	Heavy Water	
	KillerAddon_K32TheSingularity_Addon_04	Killer Addon	Common	Nutritional Slurry	
	KillerAddon_K32TheSingularity_Addon_05	Killer Addon	Uncommon	Android Arm	
	KillerAddon_K32TheSingularity_Addon_06	Killer Addon	Uncommon	Cremated Remains	
	KillerAddon_K32TheSingularity_Addon_07	Killer Addon	Uncommon	Cryo Gel	
	KillerAddon_K32TheSingularity_Addon_08	Killer Addon	Uncommon	Kid's Ball Glove	
	KillerAddon_K32TheSingularity_Addon_09	Killer Addon	Uncommon	Ultrasonic Sensor	
	KillerAddon_K32TheSingularity_Addon_10	Killer Addon	Rare	Hologram Generator	
	KillerAddon_K32TheSingularity_Addon_11	Killer Addon	Rare	Hyperawareness Spray	
	KillerAddon_K32TheSingularity_Addon_12	Killer Addon	Rare	Live Wires	
	KillerAddon_K32TheSingularity_Addon_13	Killer Addon	Rare	Nanomachine Gel	
	KillerAddon_K32TheSingularity_Addon_14	Killer Addon	Rare	Spent Oxygen Tank	
	KillerAddon_K32TheSingularity_Addon_15	Killer Addon	Very Rare	Crew Manifest	
	KillerAddon_K32TheSingularity_Addon_16	Killer Addon	Very Rare	Diagnostic Tool (Construction)	
	KillerAddon_K32TheSingularity_Addon_17	Killer Addon	Very Rare	Foreign Plant Fibres	
	KillerAddon_K32TheSingularity_Addon_18	Killer Addon	Very Rare	Soma Family Photo	
	KillerAddon_K32TheSingularity_Addon_19	Killer Addon	Ultra Rare	Denied Requisition Form	
	KillerAddon_K32TheSingularity_Addon_20	Killer Addon	Ultra Rare	Iridescent Crystal Shard	
	# K33 The Xenomorph				
	KillerAddon_K33TheXenomorph_Addon_01	Killer Addon	Common	Cereal Rations	
	KillerAddon_K33TheXenomorph_Addon_02	Killer Addon	Common	Drinking Bird	
	KillerAddon_K33TheXenomorph_Addon_03	Killer Addon	Common	Ovomorph	
	KillerAddon_K33TheXenomorph_Addon_04	Killer Addon	Common	Ripley's Watch	
	KillerAddon_K33TheXenomorph_Addon_05	Killer Addon	Uncommon	Ash's Innards	
	KillerAddon_K33TheXenomorph_Addon_06	Killer Addon	Uncommon	Brett's Cap	
	KillerAddon_K33TheXenomorph_Addon_07	Killer Addon	Uncommon	Crew Headset	
	KillerAddon_K33TheXenomorph_Addon_08	Killer Addon	Uncommon	Lambert's Star Map	
	KillerAddon_K33TheXenomorph_Addon_09	Killer Addon	Uncommon	Light Wand	
	KillerAddon_K33TheXenomorph_Addon_10	Killer Addon	Rare	Emergency Helmet	
	KillerAddon_K33TheXenomorph_Addon_11	Killer Addon	Rare	Kane's Helmet	
	KillerAddon_K33TheXenomorph_Addon_12	Killer Addon	Rare	Moulted Skin	
	KillerAddon_K33TheXenomorph_Addon_13	Killer Addon	Rare	Multipurpose Hatchet	
	KillerAddon_K33TheXenomorph_Addon_14	Killer Addon	Rare	Parker's Headband	
	KillerAddon_K33TheXenomorph_Addon_15	Killer Addon	Very Rare	Cat Carrier	
	KillerAddon_K33TheXenomorph_Addon_16	Killer Addon	Very Rare	Harpoon Gun	
	KillerAddon_K33TheXenomorph_Addon_17	Killer Addon	Very Rare	Self-Destruct Bolt	
	KillerAddon_K33TheXenomorph_Addon_18	Killer Addon	Very Rare	Semiotic Keyboard	
	KillerAddon_K33TheXenomorph_Addon_19	Killer Addon	Ultra Rare	Acidic Blood	
	KillerAddon_K33TheXenomorph_Addon_20	Killer Addon	Ultra Rare	Improvised Cattle Prod	
	# K34 The Good Guy				
	KillerAddon_K34TheGoodGuy_Addon_01	Killer Addon	Common	Doll Eyes	
	KillerAddon_K34TheGoodGuy_Addon_02	Killer Addon	Common	Good Guy Box	
	KillerAddon_K34TheGoodGuy_Addon_03	Killer Addon	Common	Strobing Light	
	KillerAddon_K34TheGoodGuy_Addon_04	Killer Addon	Common	Tiny Scalpel	
	KillerAddon_K34TheGoodGuy_Addon_05	Killer Addon	Uncommon	Automatic Screwdriver	
	KillerAddon_K34TheGoodGuy_Addon_06	Killer Addon	Uncommon	Electric Carving Knife	
	KillerAddon_K34TheGoodGuy_Addon_07	Killer Addon	Uncommon	Hair Spray & Candle	
	KillerAddon_K34TheGoodGuy_Addon_08	Killer Addon	Uncommon	Jump Rope	
	KillerAddon_K34TheGoodGuy_Addon_09	Killer Addon	Uncommon	Power Drill	
	KillerAddon_K34TheGoodGuy_Addon_10	Killer Addon	Rare	Portable TV	
	KillerAddon_K34TheGoodGuy_Addon_11	Killer Addon	Rare	Rat Poison	
	KillerAddon_K34TheGoodGuy_Addon_12	Killer Addon	Rare	Running Shoes	
	KillerAddon_K34TheGoodGuy_Addon_13	Killer Addon	Rare	Silk Pillow	
	KillerAddon_K34TheGoodGuy_Addon_14	Killer Addon	Rare	Yardstick	
	KillerAddon_K34TheGoodGuy_Addon_15	Killer Addon	Very Rare	Mirror Shards	
	KillerAddon_K34TheGoodGuy_Addon_16	Killer Addon	Very Rare	Pile of Nails	
	KillerAddon_K34TheGoodGuy_Addon_17	Killer Addon	Very Rare	Plastic Bag	
	KillerAddon_K34TheGoodGuy_Addon_18	Killer Addon	Very Rare	Straight Razor	
	KillerAddon_K34TheGoodGuy_Addon_19	Killer Addon	Ultra Rare	Hard Hat	
	KillerAddon_K34TheGoodGuy_Addon_20	Killer Addon	Ultra Rare	Iridescent Amulet	
	# K35 The Unknown				
	KillerAddon_K35TheUnknown_Addon_01	Killer Addon	Common	Blurry Photo	
	KillerAddon_K35TheUnknown_Addon_02	Killer Addon	Common	Punctured Eyeball	
	KillerAddon_K35TheUnknown_Addon_03	Killer Addon	Common	Rabbit's Foot	
	KillerAddon_K35TheUnknown_Addon_04	Killer Addon	Common	Sketch Attempt	
	KillerAddon_K35TheUnknown_Addon_05	Killer Addon	Uncommon	Device of Undisclosed Origin	
	KillerAddon_K35TheUnknown_Addon_06	Killer Addon	Uncommon	Last Known Recording	
	KillerAddon_K35TheUnknown_Addon_07	Killer Addon	Uncommon	Notebook of Theories	
	KillerAddon_K35TheUnknown_Addon_08	Killer Addon	Uncommon	Slashed Backpack	
	KillerAddon_K35TheUnknown_Addon_09	Killer Addon	Uncommon	Victim's Map	
	KillerAddon_K35TheUnknown_Addon_10	Killer Addon	Rare	B-Movie Poster	
	KillerAddon_K35TheUnknown_Addon_11	Killer Addon	Rare	Footprint Cast	
	KillerAddon_K35TheUnknown_Addon_12	Killer Addon	Rare	Front-Page Article	
	KillerAddon_K35TheUnknown_Addon_13	Killer Addon	Rare	Hypnotist's Watch	
	KillerAddon_K35TheUnknown_Addon_14	Killer Addon	Rare	Vanishing Box	
	KillerAddon_K35TheUnknown_Addon_15	Killer Addon	Very Rare	Discarded Milk Carton	
	KillerAddon_K35TheUnknown_Addon_16	Killer Addon	Very Rare	Homemade Mask	
	KillerAddon_K35TheUnknown_Addon_17	Killer Addon	Very Rare	Obscure Game Cartridge	
	KillerAddon_K35TheUnknown_Addon_18	Killer Addon	Very Rare	Serum Vial	
	KillerAddon_K35TheUnknown_Addon_19	Killer Addon	Ultra Rare	Captured by the dark	
	KillerAddon_K35TheUnknown_Addon_20	Killer Addon	Ultra Rare	Iridescent OSS Report	
	# K36 The Lich				
	KillerAddon_K36TheLich_Addon_01	Killer Addon	Common	Crystal Ball	
	KillerAddon_K36TheLich_Addon_02	Killer Addon	Common	Raven's Feather	
	KillerAddon_K36TheLich_Addon_03	Killer Addon	Common	Tattered Headband	
	KillerAddon_K36TheLich_Addon_04	Killer Addon	Common	Trickster's Glove	
	KillerAddon_K36TheLich_Addon_05	Killer Addon	Uncommon	Glass Eye	
	KillerAddon_K36TheLich_Addon_06	Killer Addon	Uncommon	Lantern of Revealing	
	KillerAddon_K36TheLich_Addon_07	Killer Addon	Uncommon	Potion of Speed	
	KillerAddon_K36TheLich_Addon_08	Killer Addon	Uncommon	Ring of Spell Storing	
	KillerAddon_K36TheLich_Addon_09	Killer Addon	Uncommon	Ring of Telekinesis	
	KillerAddon_K36TheLich_Addon_10	Killer Addon	Rare	Boots of Speed	
	KillerAddon_K36TheLich_Addon_11	Killer Addon	Rare	Cloak of Elvenkind	
	KillerAddon_K36TheLich_Addon_12	Killer Addon	Rare	Ornate Horn	
	KillerAddon_K36TheLich_Addon_13	Killer Addon	Rare	Pearl of Power	
	KillerAddon_K36TheLich_Addon_14	Killer Addon	Rare	Staff of Withering	
	KillerAddon_K36TheLich_Addon_15	Killer Addon	Very Rare	Bag of Holding	
	KillerAddon_K36TheLich_Addon_16	Killer Addon	Very Rare	Cloak of Invisibility	
	KillerAddon_K36TheLich_Addon_17	Killer Addon	Very Rare	Dragontooth Dagger	
	KillerAddon_K36TheLich_Addon_18	Killer Addon	Very Rare	Robe of Eyes	
	KillerAddon_K36TheLich_Addon_19	Killer Addon	Ultra Rare	Iridescent Book of Vile Darkness	
	KillerAddon_K36TheLich_Addon_20	Killer Addon	Ultra Rare	Vorpal Sword	
	# K37 The Dark Lord				
	KillerAddon_K37TheDarkLord_Addon_01	Killer Addon	Common	Cerberus Talon	
	KillerAddon_K37TheDarkLord_Addon_02	Killer Addon	Common	Clock Tower Gear	
	KillerAddon_K37TheDarkLord_Addon_03	Killer Addon	Common	Ruby Circlet	
	KillerAddon_K37TheDarkLord_Addon_04	Killer Addon	Common	Traveler's Hat	
	KillerAddon_K37TheDarkLord_Addon_05	Killer Addon	Uncommon	Blood-Filled Goblet	
	KillerAddon_K37TheDarkLord_Addon_06	Killer Addon	Uncommon	Magical Ticket	
	KillerAddon_K37TheDarkLord_Addon_07	Killer Addon	Uncommon	Moonstone Necklace	
	KillerAddon_K37TheDarkLord_Addon_08	Killer Addon	Uncommon	White Wolf Medallion	
	KillerAddon_K37TheDarkLord_Addon_09	Killer Addon	Uncommon	Winged Boots	
	KillerAddon_K37TheDarkLord_Addon_10	Killer Addon	Rare	Force of Echo	
	KillerAddon_K37TheDarkLord_Addon_11	Killer Addon	Rare	Killer Doll	
	KillerAddon_K37TheDarkLord_Addon_12	Killer Addon	Rare	Pocket Watch	
	KillerAddon_K37TheDarkLord_Addon_13	Killer Addon	Rare	Sunglasses	
	KillerAddon_K37TheDarkLord_Addon_14	Killer Addon	Rare	Sylph Feather	
	KillerAddon_K37TheDarkLord_Addon_15	Killer Addon	Very Rare	Cube of Zoe	
	KillerAddon_K37TheDarkLord_Addon_16	Killer Addon	Very Rare	Lapis Lazuli	
	KillerAddon_K37TheDarkLord_Addon_17	Killer Addon	Very Rare	Medusa's Hair	
	KillerAddon_K37TheDarkLord_Addon_18	Killer Addon	Very Rare	Warg's Fang	
	KillerAddon_K37TheDarkLord_Addon_19	Killer Addon	Ultra Rare	Alucard's Shield	
	KillerAddon_K37TheDarkLord_Addon_20	Killer Addon	Ultra Rare	Iridescent Ring of Vlad	
	# K38 The Houndmaster				
	KillerAddon_K38TheHoundmaster_Addon_01	Killer Addon	Common	Creature's Bone	
	KillerAddon_K38TheHoundmaster_Addon_02	Killer Addon	Common	Sticky Pitch	
	KillerAddon_K38TheHoundmaster_Addon_03	Killer Addon	Common	Trainer's Book	
	KillerAddon_K38TheHoundmaster_Addon_04	Killer Addon	Common	Young Coconut	
	KillerAddon_K38TheHoundmaster_Addon_05	Killer Addon	Uncommon	Barley Meal	
	KillerAddon_K38TheHoundmaster_Addon_06	Killer Addon	Uncommon	Belaying Pins	
	KillerAddon_K38TheHoundmaster_Addon_07	Killer Addon	Uncommon	Knotted Rope	
	KillerAddon_K38TheHoundmaster_Addon_08	Killer Addon	Uncommon	Smoked Snapper	
	KillerAddon_K38TheHoundmaster_Addon_09	Killer Addon	Uncommon	Spyglass	
	KillerAddon_K38TheHoundmaster_Addon_10	Killer Addon	Rare	Fatty Meat	
	KillerAddon_K38TheHoundmaster_Addon_11	Killer Addon	Rare	Spiked Collar	
	KillerAddon_K38TheHoundmaster_Addon_12	Killer Addon	Rare	Training Bell	
	KillerAddon_K38TheHoundmaster_Addon_13	Killer Addon	Rare	Unfinished Map	
	KillerAddon_K38TheHoundmaster_Addon_14	Killer Addon	Rare	Waterskin	
	KillerAddon_K38TheHoundmaster_Addon_15	Killer Addon	Very Rare	Gunpowder Tin	
	KillerAddon_K38TheHoundmaster_Addon_16	Killer Addon	Very Rare	Leather Harness	
	KillerAddon_K38TheHoundmaster_Addon_17	Killer Addon	Very Rare	Marlinspike	
	KillerAddon_K38TheHoundmaster_Addon_18	Killer Addon	Very Rare	Ship Figurehead	
	KillerAddon_K38TheHoundmaster_Addon_19	Killer Addon	Ultra Rare	Iridescent Wheel Handle	
	KillerAddon_K38TheHoundmaster_Addon_20	Killer Addon	Ultra Rare	Torn Novel	
	# K39 The Ghoul				
	KillerAddon_K39TheGhoul_Addon_01	Killer Addon	Common	Anteiku Apron	
	KillerAddon_K39TheGhoul_Addon_02	Killer Addon	Common	Fresh Coffee	
	KillerAddon_K39TheGhoul_Addon_03	Killer Addon	Common	Kaneki's Wallet	
	KillerAddon_K39TheGhoul_Addon_04	Killer Addon	Common	The Black Goat's Egg	
	KillerAddon_K39TheGhoul_Addon_05	Killer Addon	Uncommon	Blood-Stained Handkerchief	
	KillerAddon_K39TheGhoul_Addon_06	Killer Addon	Uncommon	Broken Chain	
	KillerAddon_K39TheGhoul_Addon_07	Killer Addon	Uncommon	Hide's Headphones	
	KillerAddon_K39TheGhoul_Addon_08	Killer Addon	Uncommon	Kaneki's Satchel	
	KillerAddon_K39TheGhoul_Addon_09	Killer Addon	Uncommon	Taiyaki	
	KillerAddon_K39TheGhoul_Addon_10	Killer Addon	Rare	Amon's Necktie	
	KillerAddon_K39TheGhoul_Addon_11	Killer Addon	Rare	Aogiri Tree Robe	
	KillerAddon_K39TheGhoul_Addon_12	Killer Addon	Rare	Mado's Glove	
	KillerAddon_K39TheGhoul_Addon_13	Killer Addon	Rare	Red Spider Lily	
	KillerAddon_K39TheGhoul_Addon_14	Killer Addon	Rare	Rize's Glasses	
	KillerAddon_K39TheGhoul_Addon_15	Killer Addon	Very Rare	CCG ID Card	
	KillerAddon_K39TheGhoul_Addon_16	Killer Addon	Very Rare	Hinami's Umbrella	
	KillerAddon_K39TheGhoul_Addon_17	Killer Addon	Very Rare	Red-Headed Centipede	
	KillerAddon_K39TheGhoul_Addon_18	Killer Addon	Very Rare	Torture Apparatus	
	KillerAddon_K39TheGhoul_Addon_19	Killer Addon	Ultra Rare	Iridescent Eye Patch	
	KillerAddon_K39TheGhoul_Addon_20	Killer Addon	Ultra Rare	Yamori's Mask	
	# Items				
	# Flashlights				
	ItemAddon_Flashlights_01	Item Addon	Common	Battery	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_02	Item Addon	Common	Leather Grip	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_03	Item Addon	Common	Power Bulb	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_04	Item Addon	Common	Wide Lens	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_05	Item Addon	Uncommon	Focus Lens	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_06	Item Addon	Uncommon	Heavy Duty Battery	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_07	Item Addon	Uncommon	Low Amp Filament	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_08	Item Addon	Uncommon	Rubber Grip	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_09	Item Addon	Uncommon	TIR Optic	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_10	Item Addon	Rare	Intense Halogen	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_11	Item Addon	Rare	Long Life Battery	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_12	Item Addon	Very Rare	High-End Sapphire Lens	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_13	Item Addon	Ultra Rare	Odd Bulb	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	# Keys				
	ItemAddon_Keys_01	Item Addon	Common	Prayer Rope	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Keys_02	Item Addon	Uncommon	Eroded Token	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Keys_03	Item Addon	Uncommon	Prayer Beads	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Keys_04	Item Addon	Uncommon	Scratched Pearl	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Keys_05	Item Addon	Rare	Gold Token	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Keys_06	Item Addon	Very Rare	Blood Amber	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Keys_07	Item Addon	Very Rare	Milky Glass	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Keys_08	Item Addon	Very Rare	Unique Wedding Ring	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Keys_09	Item Addon	Very Rare	Weaved Ring	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	# Maps				
	ItemAddon_Maps_01	Item Addon	Common	Map Addendum	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Maps_02	Item Addon	Uncommon	Glass Bead	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Maps_03	Item Addon	Uncommon	Red Twine	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
